"PROVRE","EDAD_r","DEPRE","ndef"
66,91,56,22.1545133494598
66,91,161,1.00702333406636
66,91,21,2.01404666813271
66,91,70,2.01404666813271
66,91,84,2.01404666813271
66,91,112,12.0842800087963
66,91,14,4.02809333626542
66,91,7,13.0913033428626
66,91,49,8.05618667253084
66,91,28,136.955173433024
66,91,63,2.01404666813271
66,91,140,2.01404666813271
66,91,154,2.01404666813271
66,92,105,1.0028481754412
66,92,28,120.341781052945
66,92,7,6.01708905264723
66,92,42,7.01993722808843
66,92,49,5.01424087720602
66,92,21,2.00569635088241
66,92,35,5.01424087720602
66,92,154,1.0028481754412
66,92,56,12.0341781052945
66,92,140,4.01139270176482
66,92,98,3.00854452632361
66,92,70,1.0028481754412
66,92,147,6.01708905264723
66,92,112,8.02278540352963
66,92,133,3.00854452632361
66,92,126,4.01139270176482
66,92,77,1.0028481754412
66,92,63,1.0028481754412
66,92,84,1.0028481754412
66,92,161,2.00569635088241
66,93,70,1.0028481754412
66,93,154,2.00569635088241
66,93,140,10.028481754412
66,93,84,4.01139270176482
66,93,63,2.00569635088241
66,93,126,10.028481754412
66,93,21,3.00854452632361
66,93,98,1.0028481754412
66,93,14,2.00569635088241
66,93,112,4.01139270176482
66,93,42,4.01139270176482
66,93,35,3.00854452632361
66,93,105,1.0028481754412
66,93,147,3.00854452632361
66,93,7,5.01424087720602
66,93,49,3.00854452632361
66,93,56,9.02563357897084
66,93,161,1.0028481754412
66,93,28,95.2705766669144
66,94,14,2.00569635088241
66,94,77,1.0028481754412
66,94,147,3.00854452632361
66,94,98,4.01139270176482
66,94,126,12.0341781052945
66,94,7,4.01139270176482
66,94,133,2.00569635088241
66,94,21,3.00854452632361
66,94,112,6.01708905264723
66,94,63,1.0028481754412
66,94,35,1.0028481754412
66,94,56,5.01424087720602
66,94,28,71.2022204563255
66,94,42,4.01139270176482
66,94,49,8.02278540352963
66,94,140,6.01708905264723
66,94,84,3.00854452632361
66,94,119,1.0028481754412
66,95,147,3.00854452632361
66,95,70,1.0028481754412
66,95,126,1.0028481754412
66,95,28,56.1594978247074
66,95,56,10.028481754412
66,95,35,4.01139270176482
66,95,112,9.02563357897084
66,95,140,6.01708905264723
66,95,21,4.01139270176482
66,95,154,2.00569635088241
66,95,7,7.01993722808843
66,95,63,1.0028481754412
66,95,119,1.0028481754412
66,95,49,1.0028481754412
66,95,14,1.0028481754412
66,95,42,3.00854452632361
66,95,84,1.0028481754412
66,96,42,4.01139270176482
66,96,70,1.0028481754412
66,96,49,2.00569635088241
66,96,133,1.0028481754412
66,96,28,40.1139270176482
66,96,126,2.00569635088241
66,96,112,1.0028481754412
66,96,7,6.01708905264723
66,96,21,1.0028481754412
66,96,35,1.0028481754412
66,96,98,1.0028481754412
66,96,140,2.00569635088241
66,96,63,2.00569635088241
66,96,56,7.01993722808843
66,96,154,2.00569635088241
66,96,147,2.00569635088241
66,96,119,1.0028481754412
66,97,98,2.00569635088241
66,97,42,4.01139270176482
66,97,154,2.00569635088241
66,97,140,2.00569635088241
66,97,84,1.0028481754412
66,97,133,1.0028481754412
66,97,49,3.00854452632361
66,97,147,3.00854452632361
66,97,112,1.0028481754412
66,97,14,1.0028481754412
66,97,7,5.01424087720602
66,97,35,1.0028481754412
66,97,28,50.1424087720602
66,97,126,5.01424087720602
66,97,56,4.01139270176482
66,98,112,3.00854452632361
66,98,42,3.00854452632361
66,98,147,2.00569635088241
66,98,56,2.00569635088241
66,98,140,4.01139270176482
66,98,154,1.0028481754412
66,98,77,1.0028481754412
66,98,161,1.0028481754412
66,98,35,1.0028481754412
66,98,28,24.0683562105889
66,98,126,1.0028481754412
66,99,49,3.00854452632361
66,99,98,1.0028481754412
66,99,14,1.0028481754412
66,99,7,1.0028481754412
66,99,147,1.0028481754412
66,99,112,1.0028481754412
66,99,42,2.00569635088241
66,99,28,20.0569635088241
66,99,140,3.00854452632361
66,99,84,1.0028481754412
66,99,126,1.0028481754412
66,100,112,1.0028481754412
66,100,140,2.00569635088241
66,100,28,17.0484189825005
66,100,56,2.00569635088241
66,100,35,1.0028481754412
66,100,70,1.0028481754412
66,100,126,1.0028481754412
66,100,147,1.0028481754412
66,101,7,1.0028481754412
66,101,147,1.0028481754412
66,101,140,3.00854452632361
66,101,112,2.00569635088241
66,101,126,1.0028481754412
66,101,35,1.0028481754412
66,101,84,1.0028481754412
66,101,28,6.01708905264723
66,101,98,1.0028481754412
66,101,154,2.00569635088241
66,101,119,1.0028481754412
66,102,63,1.0028481754412
66,102,28,3.00854452632361
66,103,28,5.01424087720602
66,103,7,1.0028481754412
66,104,98,1.0028481754412
66,104,28,1.0028481754412
66,105,28,2.00569635088241
66,106,28,2.00569635088241
70,0,56,17.1982951933356
70,0,112,4.04665769254956
70,0,35,30.3499326941217
70,0,91,4.04665769254956
70,0,77,65.7581875039304
70,0,14,8.09331538509912
70,0,21,1.01166442313739
70,0,133,5.05832211568695
70,0,49,6.06998653882434
70,0,42,59.688200965106
70,0,84,46.53656346432
70,0,28,61.7115298113808
70,0,105,26.3032750015722
70,0,70,49.5715567337321
70,0,63,8.09331538509912
70,0,126,20.2332884627478
70,0,7,18.209959616473
70,0,98,26.3032750015722
70,0,119,2.02332884627478
70,1,84,1.0028481754412
70,1,105,3.00854452632361
70,1,91,1.0028481754412
70,1,7,5.01424087720602
70,1,126,4.01139270176482
70,1,77,5.01424087720602
70,1,56,1.0028481754412
70,1,14,1.0028481754412
70,1,35,1.0028481754412
70,1,42,2.00569635088241
70,1,21,1.0028481754412
70,1,28,4.01139270176482
70,1,70,4.01139270176482
70,1,63,2.00569635088241
70,2,7,1.0028481754412
70,2,21,3.00854452632361
70,2,91,1.0028481754412
70,2,77,2.00569635088241
70,2,42,3.00854452632361
70,2,35,3.00854452632361
70,2,28,1.0028481754412
70,2,126,4.01139270176482
70,2,84,1.0028481754412
70,2,14,1.0028481754412
70,3,70,1.0028481754412
70,3,42,4.01139270176482
70,3,84,3.00854452632361
70,3,49,1.0028481754412
70,3,126,2.00569635088241
70,3,28,1.0028481754412
70,3,105,1.0028481754412
70,3,35,2.00569635088241
70,3,7,1.0028481754412
70,3,98,1.0028481754412
70,3,63,1.0028481754412
70,3,77,3.00854452632361
70,4,98,1.0028481754412
70,4,7,1.0028481754412
70,4,42,1.0028481754412
70,4,28,3.00854452632361
70,4,105,4.01139270176482
70,4,112,1.0028481754412
70,4,70,1.0028481754412
70,4,84,4.01139270176482
70,4,126,3.00854452632361
70,5,56,1.10313299298532
70,5,35,2.20626598597065
70,5,42,1.10313299298532
70,5,28,1.10313299298532
70,5,70,2.20626598597065
70,5,91,1.10313299298532
70,5,98,1.10313299298532
70,5,84,1.10313299298532
70,6,42,2.00569635088241
70,6,14,1.0028481754412
70,6,56,1.0028481754412
70,7,35,1.0028481754412
70,7,105,1.0028481754412
70,7,77,2.00569635088241
70,7,42,1.0028481754412
70,8,84,1.0028481754412
70,8,35,1.0028481754412
70,8,21,1.0028481754412
70,8,98,1.0028481754412
70,8,126,1.0028481754412
70,8,42,1.0028481754412
70,8,77,2.00569635088241
70,9,70,1.0028481754412
70,9,77,3.00854452632361
70,9,119,2.00569635088241
70,9,98,1.0028481754412
70,9,105,2.00569635088241
70,9,42,2.00569635088241
70,10,70,1.20341781052945
70,10,119,1.20341781052945
70,10,7,1.20341781052945
70,10,28,1.20341781052945
70,10,21,1.20341781052945
70,11,63,1.0028481754412
70,11,105,1.0028481754412
70,11,49,1.0028481754412
70,11,77,1.0028481754412
70,11,35,1.0028481754412
70,11,28,1.0028481754412
70,11,21,1.0028481754412
70,11,42,1.0028481754412
70,11,98,1.0028481754412
70,12,70,1.0028481754412
70,12,28,1.0028481754412
70,12,84,2.00569635088241
70,12,7,1.0028481754412
70,12,77,2.00569635088241
70,12,42,4.01139270176482
70,13,42,1.0028481754412
70,13,77,2.00569635088241
70,13,91,1.0028481754412
70,14,98,1.06970472047062
70,14,91,2.13940944094124
70,14,28,2.13940944094124
70,14,84,1.06970472047062
70,14,35,1.06970472047062
70,14,105,1.06970472047062
70,14,77,4.27881888188247
70,14,70,3.20911416141185
70,15,42,2.00569635088241
70,15,7,2.00569635088241
70,15,91,1.0028481754412
70,15,35,1.0028481754412
70,15,84,1.0028481754412
70,15,28,2.00569635088241
70,15,98,2.00569635088241
70,15,126,2.00569635088241
70,15,77,5.01424087720602
70,16,126,1.0028481754412
70,16,84,5.01424087720602
70,16,77,1.0028481754412
70,16,42,3.00854452632361
70,16,28,2.00569635088241
70,16,70,2.00569635088241
70,16,119,3.00854452632361
70,16,35,1.0028481754412
70,17,105,1.0830760294765
70,17,28,4.332304117906
70,17,7,2.166152058953
70,17,84,2.166152058953
70,17,49,2.166152058953
70,17,42,3.2492280884295
70,17,77,7.5815322063355
70,17,21,1.0830760294765
70,17,56,1.0830760294765
70,17,70,2.166152058953
70,18,105,1.0028481754412
70,18,84,3.00854452632361
70,18,70,2.00569635088241
70,18,112,1.0028481754412
70,18,98,2.00569635088241
70,18,63,1.0028481754412
70,18,77,6.01708905264723
70,18,126,4.01139270176482
70,18,42,5.01424087720602
70,18,35,2.00569635088241
70,18,49,2.00569635088241
70,18,28,7.01993722808843
70,18,21,1.0028481754412
70,19,21,4.10923154814932
70,19,98,4.10923154814932
70,19,133,1.02730788703733
70,19,42,7.19115520926132
70,19,70,5.13653943518666
70,19,35,4.10923154814932
70,19,56,2.05461577407466
70,19,91,3.08192366111199
70,19,84,1.02730788703733
70,19,49,1.02730788703733
70,19,77,9.24577098333598
70,20,70,4.01139270176482
70,20,91,1.0028481754412
70,20,105,3.00854452632361
70,20,98,5.01424087720602
70,20,14,1.0028481754412
70,20,126,1.0028481754412
70,20,35,1.0028481754412
70,20,77,10.028481754412
70,20,119,1.0028481754412
70,20,84,2.00569635088241
70,20,56,3.00854452632361
70,20,63,2.00569635088241
70,20,42,4.01139270176482
70,20,28,4.01139270176482
70,21,98,1.0028481754412
70,21,63,1.0028481754412
70,21,105,1.0028481754412
70,21,42,7.01993722808843
70,21,28,3.00854452632361
70,21,91,2.00569635088241
70,21,77,1.0028481754412
70,21,21,2.00569635088241
70,21,7,1.0028481754412
70,21,70,2.00569635088241
70,21,84,5.01424087720602
70,22,42,2.00569635088241
70,22,35,1.0028481754412
70,22,70,4.01139270176482
70,22,84,1.0028481754412
70,22,91,1.0028481754412
70,22,98,2.00569635088241
70,22,7,2.00569635088241
70,22,28,4.01139270176482
70,22,77,7.01993722808843
70,23,84,6.01708905264723
70,23,126,4.01139270176482
70,23,105,2.00569635088241
70,23,56,3.00854452632361
70,23,70,1.0028481754412
70,23,91,1.0028481754412
70,23,35,2.00569635088241
70,23,77,5.01424087720602
70,23,63,2.00569635088241
70,23,42,4.01139270176482
70,23,28,2.00569635088241
70,24,126,2.00569635088241
70,24,21,2.00569635088241
70,24,42,3.00854452632361
70,24,84,1.0028481754412
70,24,14,1.0028481754412
70,24,28,3.00854452632361
70,24,56,2.00569635088241
70,24,112,1.0028481754412
70,24,70,1.0028481754412
70,24,49,1.0028481754412
70,24,98,2.00569635088241
70,24,77,5.01424087720602
70,24,35,2.00569635088241
70,24,105,2.00569635088241
70,24,7,1.0028481754412
70,24,63,1.0028481754412
70,24,91,1.0028481754412
70,25,77,2.13940944094124
70,25,28,4.27881888188247
70,25,42,5.34852360235309
70,25,21,1.06970472047062
70,25,7,1.06970472047062
70,25,56,3.20911416141185
70,25,84,4.27881888188247
70,25,126,2.13940944094124
70,25,98,4.27881888188247
70,25,105,1.06970472047062
70,25,112,2.13940944094124
70,25,35,1.06970472047062
70,26,49,1.06552618640628
70,26,126,2.13105237281256
70,26,98,3.19657855921884
70,26,105,1.06552618640628
70,26,70,1.06552618640628
70,26,91,1.06552618640628
70,26,28,4.26210474562512
70,26,84,4.26210474562512
70,26,14,3.19657855921884
70,26,77,2.13105237281256
70,26,7,3.19657855921884
70,26,56,1.06552618640628
70,26,42,4.26210474562512
70,26,35,2.13105237281256
70,27,28,7.28993481378414
70,27,42,6.24851555467212
70,27,14,2.08283851822404
70,27,77,2.08283851822404
70,27,126,1.04141925911202
70,27,98,3.12425777733606
70,27,70,2.08283851822404
70,27,84,3.12425777733606
70,28,14,1.02923891690018
70,28,98,3.08771675070055
70,28,77,8.23391133520147
70,28,28,8.23391133520147
70,28,56,2.05847783380037
70,28,70,4.11695566760073
70,28,84,3.08771675070055
70,28,42,7.20467241830128
70,28,105,1.02923891690018
70,28,49,1.02923891690018
70,29,70,1.0028481754412
70,29,77,5.01424087720602
70,29,98,4.01139270176482
70,29,126,1.0028481754412
70,29,56,1.0028481754412
70,29,42,6.01708905264723
70,29,35,2.00569635088241
70,29,28,4.01139270176482
70,29,91,2.00569635088241
70,29,7,1.0028481754412
70,29,49,1.0028481754412
70,29,84,1.0028481754412
70,29,63,1.0028481754412
70,30,42,3.00854452632361
70,30,70,5.01424087720602
70,30,77,7.01993722808843
70,30,105,1.0028481754412
70,30,7,4.01139270176482
70,30,35,2.00569635088241
70,30,14,1.0028481754412
70,30,63,1.0028481754412
70,30,91,2.00569635088241
70,30,98,2.00569635088241
70,30,28,2.00569635088241
70,30,84,5.01424087720602
70,31,14,1.03323751409094
70,31,126,1.03323751409094
70,31,84,4.13295005636375
70,31,77,5.16618757045469
70,31,7,4.13295005636375
70,31,56,1.03323751409094
70,31,42,5.16618757045469
70,31,35,2.06647502818188
70,31,98,2.06647502818188
70,31,119,1.03323751409094
70,31,28,5.16618757045469
70,31,70,1.03323751409094
70,31,105,1.03323751409094
70,32,7,1.0028481754412
70,32,98,4.01139270176482
70,32,105,1.0028481754412
70,32,70,1.0028481754412
70,32,77,4.01139270176482
70,32,42,5.01424087720602
70,32,84,5.01424087720602
70,32,56,2.00569635088241
70,32,28,3.00854452632361
70,32,35,2.00569635088241
70,32,63,1.0028481754412
70,32,21,1.0028481754412
70,33,98,2.00569635088241
70,33,49,1.0028481754412
70,33,70,3.00854452632361
70,33,7,2.00569635088241
70,33,35,1.0028481754412
70,33,77,6.01708905264723
70,33,42,4.01139270176482
70,33,84,3.00854452632361
70,33,14,2.00569635088241
70,33,105,3.00854452632361
70,33,28,3.00854452632361
70,34,49,1.0028481754412
70,34,84,2.00569635088241
70,34,133,1.0028481754412
70,34,56,1.0028481754412
70,34,63,1.0028481754412
70,34,70,4.01139270176482
70,34,42,6.01708905264723
70,34,28,5.01424087720602
70,34,91,1.0028481754412
70,34,105,3.00854452632361
70,34,35,1.0028481754412
70,34,98,4.01139270176482
70,34,14,1.0028481754412
70,34,77,8.02278540352963
70,35,119,1.0028481754412
70,35,98,3.00854452632361
70,35,77,3.00854452632361
70,35,84,6.01708905264723
70,35,14,1.0028481754412
70,35,49,1.0028481754412
70,35,126,1.0028481754412
70,35,28,2.00569635088241
70,35,7,2.00569635088241
70,35,105,3.00854452632361
70,35,42,3.00854452632361
70,35,56,1.0028481754412
70,35,35,1.0028481754412
70,35,70,3.00854452632361
70,36,77,10.2331446473592
70,36,28,8.18651571788738
70,36,98,4.09325785894369
70,36,63,2.04662892947185
70,36,7,1.02331446473592
70,36,119,1.02331446473592
70,36,91,2.04662892947185
70,36,133,1.02331446473592
70,36,56,1.02331446473592
70,36,105,3.06994339420777
70,36,21,1.02331446473592
70,36,35,2.04662892947185
70,36,70,2.04662892947185
70,36,14,1.02331446473592
70,36,42,10.2331446473592
70,37,42,4.11980872073143
70,37,126,1.02995218018286
70,37,98,1.02995218018286
70,37,35,4.11980872073143
70,37,14,1.02995218018286
70,37,28,6.17971308109715
70,37,56,1.02995218018286
70,37,77,8.23961744146287
70,37,84,9.26956962164573
70,37,70,1.02995218018286
70,37,105,1.02995218018286
70,38,133,1.0712241874031
70,38,112,1.0712241874031
70,38,35,1.0712241874031
70,38,70,2.14244837480621
70,38,49,1.0712241874031
70,38,98,3.21367256220931
70,38,77,11.7834660614341
70,38,7,1.0712241874031
70,38,105,2.14244837480621
70,38,63,1.0712241874031
70,38,28,11.7834660614341
70,38,42,4.28489674961242
70,38,84,5.35612093701552
70,39,77,10.028481754412
70,39,84,6.01708905264723
70,39,70,4.01139270176482
70,39,105,1.0028481754412
70,39,21,1.0028481754412
70,39,28,5.01424087720602
70,39,42,6.01708905264723
70,39,7,1.0028481754412
70,40,126,3.08771675070055
70,40,105,1.02923891690018
70,40,70,2.05847783380037
70,40,35,3.08771675070055
70,40,7,2.05847783380037
70,40,21,1.02923891690018
70,40,133,2.05847783380037
70,40,98,3.08771675070055
70,40,77,7.20467241830128
70,40,119,1.02923891690018
70,40,28,4.11695566760073
70,40,42,5.14619458450092
70,40,84,2.05847783380037
70,40,56,2.05847783380037
70,41,119,1.02995218018286
70,41,42,7.20966526128001
70,41,77,9.26956962164573
70,41,84,7.20966526128001
70,41,7,1.02995218018286
70,41,98,2.05990436036572
70,41,28,5.14976090091429
70,41,70,1.02995218018286
70,41,126,2.05990436036572
70,41,14,1.02995218018286
70,41,35,1.02995218018286
70,42,70,2.00569635088241
70,42,49,1.0028481754412
70,42,126,3.00854452632361
70,42,21,1.0028481754412
70,42,14,1.0028481754412
70,42,77,8.02278540352963
70,42,98,2.00569635088241
70,42,84,8.02278540352963
70,42,56,2.00569635088241
70,42,105,1.0028481754412
70,42,7,2.00569635088241
70,42,35,2.00569635088241
70,42,63,2.00569635088241
70,42,28,8.02278540352963
70,42,42,7.01993722808843
70,43,77,10.028481754412
70,43,56,4.01139270176482
70,43,35,1.0028481754412
70,43,7,1.0028481754412
70,43,91,1.0028481754412
70,43,49,2.00569635088241
70,43,84,6.01708905264723
70,43,105,1.0028481754412
70,43,98,10.028481754412
70,43,70,4.01139270176482
70,43,14,1.0028481754412
70,43,28,4.01139270176482
70,43,112,1.0028481754412
70,43,42,6.01708905264723
70,43,119,1.0028481754412
70,44,77,8.20936180826288
70,44,42,8.20936180826288
70,44,98,4.10468090413144
70,44,35,2.05234045206572
70,44,7,2.05234045206572
70,44,56,1.02617022603286
70,44,70,1.02617022603286
70,44,84,3.07851067809858
70,44,28,10.2617022603286
70,44,112,1.02617022603286
70,44,133,1.02617022603286
70,44,105,1.02617022603286
70,44,126,1.02617022603286
70,45,49,1.0246492227334
70,45,70,5.12324611366702
70,45,56,4.09859689093362
70,45,119,1.0246492227334
70,45,84,3.07394766820021
70,45,98,1.0246492227334
70,45,35,2.04929844546681
70,45,7,2.04929844546681
70,45,63,1.0246492227334
70,45,42,5.12324611366702
70,45,28,10.246492227334
70,45,77,11.2711414500674
70,46,105,1.02331446473592
70,46,84,3.06994339420777
70,46,28,5.11657232367961
70,46,70,3.06994339420777
70,46,91,1.02331446473592
70,46,56,3.06994339420777
70,46,42,6.13988678841554
70,46,98,8.18651571788738
70,46,35,2.04662892947185
70,46,63,2.04662892947185
70,46,119,1.02331446473592
70,46,77,11.2564591120952
70,46,14,1.02331446473592
70,46,21,1.02331446473592
70,46,49,1.02331446473592
70,47,84,6.01708905264723
70,47,70,1.0028481754412
70,47,42,11.0313299298532
70,47,105,2.00569635088241
70,47,56,1.0028481754412
70,47,35,4.01139270176482
70,47,7,1.0028481754412
70,47,14,1.0028481754412
70,47,98,3.00854452632361
70,47,91,1.0028481754412
70,47,77,21.0598116842653
70,47,28,12.0341781052945
70,47,63,1.0028481754412
70,48,21,2.00569635088241
70,48,98,2.00569635088241
70,48,7,5.01424087720602
70,48,14,1.0028481754412
70,48,105,2.00569635088241
70,48,28,12.0341781052945
70,48,84,9.02563357897084
70,48,35,2.00569635088241
70,48,49,1.0028481754412
70,48,91,1.0028481754412
70,48,70,2.00569635088241
70,48,112,1.0028481754412
70,48,42,13.0370262807357
70,48,77,20.0569635088241
70,48,126,1.0028481754412
70,48,63,1.0028481754412
70,48,133,1.0028481754412
70,49,21,1.0028481754412
70,49,28,13.0370262807357
70,49,56,2.00569635088241
70,49,105,5.01424087720602
70,49,126,3.00854452632361
70,49,7,4.01139270176482
70,49,35,5.01424087720602
70,49,77,17.0484189825005
70,49,42,7.01993722808843
70,49,84,4.01139270176482
70,49,98,6.01708905264723
70,49,63,1.0028481754412
70,49,70,3.00854452632361
70,50,63,3.04021341607439
70,50,119,2.02680894404959
70,50,84,14.1876626083471
70,50,91,1.0134044720248
70,50,126,3.04021341607439
70,50,70,3.04021341607439
70,50,77,12.1608536642975
70,50,56,6.08042683214877
70,50,105,1.0134044720248
70,50,21,1.0134044720248
70,50,49,1.0134044720248
70,50,14,2.02680894404959
70,50,133,1.0134044720248
70,50,28,19.2546849684711
70,50,42,11.1474491922728
70,50,35,4.05361788809918
70,50,98,8.10723577619837
70,50,7,3.04021341607439
70,51,84,6.17137338733049
70,51,70,3.08568669366524
70,51,91,4.11424892488699
70,51,7,2.0571244624435
70,51,42,17.4855579307697
70,51,35,2.0571244624435
70,51,56,2.0571244624435
70,51,98,12.342746774661
70,51,133,1.02856223122175
70,51,63,2.0571244624435
70,51,28,15.4284334683262
70,51,105,3.08568669366524
70,51,77,9.25706008099573
70,52,42,7.17254455913383
70,52,98,8.19719378186723
70,52,28,18.4436860092013
70,52,84,14.3450891182677
70,52,35,5.12324611366702
70,52,49,2.04929844546681
70,52,56,3.07394766820021
70,52,91,2.04929844546681
70,52,133,1.0246492227334
70,52,105,1.0246492227334
70,52,70,5.12324611366702
70,52,126,3.07394766820021
70,52,7,3.07394766820021
70,52,77,17.4190367864679
70,52,112,2.04929844546681
70,52,14,1.0246492227334
70,53,70,7.08151562482605
70,53,7,5.05822544630432
70,53,105,3.03493526778259
70,53,126,6.06987053556518
70,53,21,1.01164508926086
70,53,42,13.1513861603912
70,53,84,12.1397410711304
70,53,35,9.10480580334777
70,53,112,1.01164508926086
70,53,63,1.01164508926086
70,53,98,8.09316071408691
70,53,28,24.2794821422607
70,53,14,1.01164508926086
70,53,56,4.04658035704346
70,53,91,3.03493526778259
70,53,77,16.1863214281738
70,54,84,14.1454374220128
70,54,42,14.1454374220128
70,54,70,10.1038838728663
70,54,14,4.04155354914651
70,54,126,2.02077677457325
70,54,56,4.04155354914651
70,54,98,9.09349548557964
70,54,77,29.3012632313122
70,54,105,3.03116516185988
70,54,119,2.02077677457325
70,54,21,2.02077677457325
70,54,63,3.03116516185988
70,54,35,8.08310709829301
70,54,7,7.07271871100639
70,54,28,22.2285445203058
70,55,91,1.02195004544961
70,55,28,26.5707011816898
70,55,77,19.4170508635426
70,55,84,10.2195004544961
70,55,49,1.02195004544961
70,55,112,2.04390009089922
70,55,56,3.06585013634882
70,55,126,2.04390009089922
70,55,70,8.17560036359686
70,55,98,5.10975022724804
70,55,42,15.3292506817441
70,55,35,2.04390009089922
70,55,133,2.04390009089922
70,55,119,6.13170027269765
70,55,21,2.04390009089922
70,55,7,1.02195004544961
70,56,98,11.1878026948157
70,56,63,1.01707297225597
70,56,133,1.01707297225597
70,56,70,10.1707297225597
70,56,21,3.05121891676792
70,56,42,14.2390216115836
70,56,56,7.11951080579181
70,56,35,5.08536486127987
70,56,77,28.4780432231672
70,56,91,2.03414594451195
70,56,105,3.05121891676792
70,56,84,19.3243864728635
70,56,28,25.4268243063993
70,56,119,3.05121891676792
70,56,126,6.10243783353584
70,56,7,3.05121891676792
70,57,42,18.0512671579417
70,57,63,3.00854452632361
70,57,119,3.00854452632361
70,57,7,9.02563357897084
70,57,14,3.00854452632361
70,57,105,5.01424087720602
70,57,126,4.01139270176482
70,57,98,10.028481754412
70,57,21,3.00854452632361
70,57,112,2.00569635088241
70,57,49,2.00569635088241
70,57,28,28.0797489123537
70,57,77,35.0996861404421
70,57,133,1.0028481754412
70,57,84,22.0626598597065
70,57,70,6.01708905264723
70,57,56,4.01139270176482
70,57,91,5.01424087720602
70,57,35,8.02278540352963
70,58,77,36.4992654622117
70,58,28,27.3744490966588
70,58,14,2.02773697012287
70,58,126,4.05547394024575
70,58,42,31.4299230369046
70,58,133,1.01386848506144
70,58,84,15.2080272759216
70,58,56,6.08321091036862
70,58,119,2.02773697012287
70,58,112,1.01386848506144
70,58,105,1.01386848506144
70,58,7,4.05547394024575
70,58,70,14.1941587908601
70,58,21,3.04160545518431
70,58,35,16.221895760983
70,58,98,19.2635012161673
70,59,7,8.02278540352963
70,59,105,7.01993722808843
70,59,21,2.00569635088241
70,59,126,5.01424087720602
70,59,35,18.0512671579417
70,59,84,23.0655080351477
70,59,49,1.0028481754412
70,59,63,1.0028481754412
70,59,70,12.0341781052945
70,59,112,3.00854452632361
70,59,56,5.01424087720602
70,59,42,21.0598116842653
70,59,91,1.0028481754412
70,59,98,18.0512671579417
70,59,133,1.0028481754412
70,59,77,39.111078842207
70,59,119,1.0028481754412
70,59,28,34.0968379650009
70,60,77,48.1367124211778
70,60,21,1.0028481754412
70,60,91,4.01139270176482
70,60,63,4.01139270176482
70,60,70,14.0398744561769
70,60,14,5.01424087720602
70,60,35,11.0313299298532
70,60,28,44.125319719413
70,60,112,3.00854452632361
70,60,42,24.0683562105889
70,60,119,3.00854452632361
70,60,105,5.01424087720602
70,60,7,4.01139270176482
70,60,56,6.01708905264723
70,60,126,7.01993722808843
70,60,98,17.0484189825005
70,60,49,1.0028481754412
70,60,84,24.0683562105889
70,61,63,1.01253752979329
70,61,28,47.5892639002848
70,61,77,39.4889636619384
70,61,42,25.3134382448323
70,61,91,3.03761258937988
70,61,84,22.2758256554525
70,61,126,3.03761258937988
70,61,7,5.06268764896647
70,61,119,4.05015011917317
70,61,21,4.05015011917317
70,61,56,4.05015011917317
70,61,133,2.02507505958659
70,61,14,1.01253752979329
70,61,70,16.2006004766927
70,61,35,14.1755254171061
70,61,49,2.02507505958659
70,61,98,15.1880629468994
70,62,84,30.3382641309944
70,62,42,27.304437717895
70,62,91,2.02255094206629
70,62,14,5.05637735516574
70,62,70,17.1916830075635
70,62,49,2.02255094206629
70,62,7,7.07892829723203
70,62,28,50.5637735516574
70,62,35,8.09020376826518
70,62,21,1.01127547103315
70,62,98,18.2029584785966
70,62,126,4.04510188413259
70,62,63,5.05637735516574
70,62,77,47.5299471385579
70,62,112,1.01127547103315
70,62,56,8.09020376826518
70,62,119,2.02255094206629
70,62,133,1.01127547103315
70,62,105,3.03382641309944
70,63,126,7.14309402156367
70,63,21,1.02044200308052
70,63,49,1.02044200308052
70,63,98,11.2248620338858
70,63,28,39.7972381201404
70,63,35,22.4497240677715
70,63,133,1.02044200308052
70,63,42,22.4497240677715
70,63,91,2.04088400616105
70,63,84,34.6950281047378
70,63,77,41.8381221263015
70,63,7,12.2453040369663
70,63,112,1.02044200308052
70,63,56,6.12265201848314
70,63,119,5.10221001540262
70,63,105,7.14309402156367
70,63,70,13.2657460400468
70,63,14,3.06132600924157
70,64,98,13.1384817381733
70,64,14,1.01065244139794
70,64,35,17.1810915037651
70,64,7,11.1171768553774
70,64,42,25.2663110349486
70,64,105,5.05326220698973
70,64,84,24.2556585935507
70,64,133,1.01065244139794
70,64,126,9.09587197258151
70,64,91,6.06391464838767
70,64,21,4.04260976559178
70,64,63,2.02130488279589
70,64,77,56.5965367182849
70,64,28,59.6284940424788
70,64,70,16.1704390623671
70,64,56,5.05326220698973
70,64,49,2.02130488279589
70,64,119,1.01065244139794
70,65,112,1.01415849320934
70,65,7,9.12742643888404
70,65,126,4.05663397283735
70,65,98,18.2548528777681
70,65,105,3.04247547962801
70,65,84,42.5946567147922
70,65,91,7.09910945246537
70,65,56,9.12742643888404
70,65,133,3.04247547962801
70,65,28,52.7362416468856
70,65,119,5.07079246604669
70,65,21,6.08495095925603
70,65,14,1.01415849320934
70,65,63,3.04247547962801
70,65,70,14.1982189049307
70,65,42,25.3539623302335
70,65,77,49.6937661672576
70,65,35,13.1840604117214
70,65,49,2.02831698641868
70,66,7,13.1388780485539
70,66,56,11.1175121949302
70,66,119,2.02136585362368
70,66,21,2.02136585362368
70,66,112,1.01068292681184
