"PROV","DEPRE","EDAD","N"
30,113,73,718.424464821811
30,113,74,664.693268661289
30,113,75,630.59599509854
30,113,76,617.974914735015
30,113,77,609.689786173798
30,113,78,600.671820688247
30,113,79,566.635616869192
30,113,80,510.278421729807
30,113,81,447.681934442969
30,113,82,412.210591647095
30,113,83,385.32972613091
30,113,84,340.769169815174
30,113,85,289.328089043194
30,113,86,240.665681609313
30,113,87,227.169268252834
30,113,88,201.153557438987
30,113,89,178.649356887573
30,113,90,145.396881445931
30,113,91,112.704211988155
30,113,92,84.4492772388441
30,113,93,62.6372004493005
30,113,94,51.1764452159706
30,113,95,43.2068436638415
30,113,96,35.2372421117124
30,113,97,25.4355482487491
30,113,98,17.0181019095272
30,113,99,7.85764035535587
42,7,0,413.328505860337
42,7,1,431.871344430218
42,7,2,442.972378607308
42,7,3,441.039976361667
42,7,4,448.605125578647
42,7,5,486.184182015168
42,7,6,525.366721166158
42,7,7,540.867054072688
42,7,8,521.666376440461
42,7,9,496.010653008963
42,7,10,481.743768344332
42,7,11,481.990457992712
42,7,12,495.846193243376
42,7,13,508.386250369349
42,7,14,524.832226928002
42,7,15,545.800847040284
42,7,16,564.795949965527
42,7,17,559.738812173742
42,7,18,507.111687186053
42,7,19,467.600228503891
42,7,20,430.432321481336
42,7,21,428.047654880331
42,7,22,421.304804491283
42,7,23,411.930597852851
42,7,24,399.883920023638
42,7,25,385.904839948784
42,7,26,400.952908499951
42,7,27,424.018390623461
42,7,28,424.676229685807
42,7,29,416.782160937654
42,7,30,411.889482911455
42,7,31,411.930597852851
42,7,32,408.189138185758
42,7,33,392.359885748055
42,7,34,413.616310450113
42,7,35,419.207942480055
42,7,36,422.373792967596
42,7,37,402.43304639023
42,7,38,397.293678715651
42,7,39,409.052551955087
42,7,40,411.108299024919
42,7,41,415.343137988772
42,7,42,407.079034768049
42,7,43,394.045598345317
42,7,44,400.911793558554
42,7,45,407.449069240619
42,7,46,424.306195213238
42,7,47,416.535471289274
42,7,48,405.886701467547
42,7,49,394.950127056043
42,7,50,383.725748054762
42,7,51,363.908346301586
42,7,52,356.507656850192
42,7,53,357.823334974884
42,7,54,354.955567812469
42,7,55,341.624048064611
42,7,56,321.734695163991
42,7,57,327.223539840441
42,7,58,339.19826652221
42,7,59,352.99232936078
42,7,60,344.584323845169
42,7,61,333.370223579238
42,7,62,313.254738500936
42,7,63,298.103882596277
42,7,64,293.211204570078
42,7,65,295.205279227814
42,7,66,284.566788141436
42,7,67,260.915418103024
42,7,68,247.203585147247
42,7,69,242.04366000197
42,7,70,231.436005121639
42,7,71,198.657118093174
42,7,72,184.575250664828
42,7,73,171.86045503792
42,7,74,177.709055451591
42,7,75,177.462365803211
42,7,76,178.521075544174
42,7,77,171.839897567222
42,7,78,158.991478380774
42,7,79,147.602639613907
42,7,80,131.33140155619
42,7,81,112.151281394662
42,7,82,92.4675032010243
42,7,83,82.3121126760563
42,7,84,80.9758770806658
42,7,85,78.7351127745494
42,7,86,69.4225785482123
42,7,87,49.9649325322565
42,7,88,34.4851570964247
42,7,89,30.7334186939821
42,7,90,25.6762809021964
42,7,91,20.7219304639023
42,7,92,14.5752467251059
42,7,93,15.4489392297843
42,7,94,16.0964995567812
42,7,95,15.1302984339604
42,7,96,12.0055628878164
42,7,97,7.65765783512262
42,7,98,4.59459470107358
42,7,99,1.88100856889589
42,14,0,127.017743190661
42,14,1,131.76607003891
42,14,2,134.590505836576
42,14,3,134.795175097276
42,14,4,139.420700389105
42,14,5,145.970116731517
42,14,6,149.817898832685
42,14,7,150.145369649805
42,14,8,154.279688715953
42,14,9,156.490116731518
42,14,10,151.086848249027
42,14,11,142.367937743191
42,14,12,137.00560311284
42,14,13,148.712684824903
42,14,14,152.847003891051
42,14,15,155.016498054475
42,14,16,141.344591439689
42,14,17,125.380389105058
42,14,18,107.287626459144
42,14,19,95.744280155642
42,14,20,96.1536186770428
42,14,21,103.890116731518
42,14,22,108.638443579767
42,14,23,106.960155642023
42,14,24,101.802490272374
42,14,25,99.2645914396887
42,14,26,97.3407003891051
42,14,27,98.1593774319066
42,14,28,109.948326848249
42,14,29,112.731828793774
42,14,30,107.123891050584
42,14,31,94.3115953307393
42,14,32,94.147859922179
42,14,33,97.299766536965
42,14,34,105.11813229572
42,14,35,101.597821011673
42,14,36,107.819766536965
42,14,37,101.106614785992
42,14,38,101.761556420233
42,14,39,95.1302723735409
42,14,40,93.3701167315175
42,14,41,93.9022568093385
42,14,42,92.7561089494163
42,14,43,89.0311284046693
42,14,44,85.9201556420233
42,14,45,86.8207003891051
42,14,46,75.8094941634241
42,14,47,69.0963424124514
42,14,48,62.7106614785992
42,14,49,69.1372762645914
42,14,50,68.9326070038911
42,14,51,69.2191439688716
42,14,52,68.1548638132296
42,14,53,69.8638521400778
42,14,54,66.6914785992218
42,14,55,69.9150194552529
42,14,56,69.7410505836576
42,14,57,68.1548638132296
42,14,58,59.8657587548638
42,14,59,60.4285992217899
42,14,60,62.3524902723735
42,14,61,62.3934241245136
42,14,62,56.8571206225681
42,14,63,54.3806225680934
42,14,64,53.0809727626459
42,14,65,50.2667704280156
42,14,66,42.7349416342412
42,14,67,38.6006225680934
42,14,68,35.4896498054475
42,14,69,40.8929182879377
42,14,70,34.9882101167315
42,14,71,33.2178210116731
42,14,72,24.7854474708171
42,14,73,26.6274708171206
42,14,74,24.8673151750973
42,14,75,23.3834630350195
42,14,76,21.4186381322957
42,14,77,19.3310116731517
42,14,78,15.7492996108949
42,14,79,10.3153307392996
42,14,80,7.39879377431907
42,14,81,6.62105058365759
42,14,82,7.73649805447471
42,14,83,6.32428015564202
42,14,84,5.68980544747082
42,14,85,3.30540856031128
42,14,86,3.03933852140078
42,14,87,3.46914396887159
42,14,88,4.04221789883268
42,14,89,3.89894941634241
42,14,90,3.05980544747082
42,14,91,1.86249027237354
42,14,92,0.818677042801556
42,14,93,0.0921011673151751
42,14,94,0
42,14,95,0
42,14,96,0
42,14,97,0
42,14,98,0
42,14,99,0
42,21,0,5202.19422895776
42,21,1,5207.89160285627
42,21,2,5172.84660513522
42,21,3,5147.84374126405
42,21,4,5120.34059100577
42,21,5,5158.82860604679
42,21,6,5249.82263521726
42,21,7,5209.2442168034
42,21,8,5214.94159070191
42,21,9,5209.40817000912
42,21,10,5247.117407323
42,21,11,5273.67782664844
42,21,12,5296.22139243391
42,21,13,5436.31940671528
42,21,14,5516.69746581586
42,21,15,5558.83343968399
42,21,16,5601.46127316925
42,21,17,5615.02840094196
42,21,18,5684.7085133698
42,21,19,5675.28120404132
42,21,20,5573.95812291097
42,21,21,5394.79825736858
42,21,22,5231.25493467031
42,21,23,5205.14538666059
42,21,24,5197.11167958067
42,21,25,5168.7477749924
42,21,26,5077.17990960194
42,21,27,5062.21917958067
42,21,28,5042.21688848374
42,21,29,5148.21263597691
42,21,30,5143.49898131267
42,21,31,5084.51681555758
42,21,32,5019.79628760255
42,21,33,4886.46134305682
42,21,34,4776.24380051656
42,21,35,4558.14504861744
42,21,36,4412.22669553327
42,21,37,4357.13841841386
42,21,38,4283.40046414464
42,21,39,4192.48841157703
42,21,40,4028.16631115163
42,21,41,3904.95547705865
42,21,42,3819.86376329383
42,21,43,3849.90818824066
42,21,44,3884.58429124886
42,21,45,3900.0778691887
42,21,46,3849.33435202066
42,21,47,3788.58968930416
42,21,48,3747.02755165603
42,21,49,3692.96398207232
42,21,50,3589.87840398055
42,21,51,3472.56988529322
42,21,52,3388.17497265269
42,21,53,3382.02672743847
42,21,54,3364.39151074901
42,21,55,3310.55337682315
42,21,56,3243.2403388028
42,21,57,3162.2474551808
42,21,58,3062.84057714221
42,21,59,2969.49996771498
42,21,60,2926.50323951686
42,21,61,2852.43737883622
42,21,62,2740.54956301276
42,21,63,2585.20390060012
42,21,64,2493.43109370252
42,21,65,2386.78978046187
42,21,66,2258.74232680036
42,21,67,2130.12103691887
42,21,68,2033.51161045275
42,21,69,1956.16668565785
42,21,70,1800.13446919629
42,21,71,1669.36129348982
42,21,72,1574.95498822546
42,21,73,1556.85865314494
42,21,74,1504.71128665299
42,21,75,1399.95543527803
42,21,76,1293.34486326345
42,21,77,1247.86834282893
42,21,78,1199.50214714373
42,21,79,1141.25777081434
42,21,80,1047.2306073382
42,21,81,999.141082687633
42,21,82,926.899201420541
42,21,83,832.462154930113
42,21,84,723.935379823762
42,21,85,632.039608021878
42,21,86,562.861602286539
42,21,87,484.84037051808
42,21,88,402.658826154664
42,21,89,316.552651929505
42,21,90,253.215479147675
42,21,91,201.95960821179
42,21,92,157.579524840474
42,21,93,114.941444279854
42,21,94,82.5401920009116
42,21,95,62.0460412868429
42,21,96,47.2082761698572
42,21,97,31.9913692646612
42,21,98,24.5724867061683
42,21,99,12.2657492023701
42,28,0,407.425641025641
42,28,1,396.266666666667
42,28,2,394.092307692308
42,28,3,411.117948717949
42,28,4,414.605128205128
42,28,5,403.364102564103
42,28,6,420.020512820513
42,28,7,422.441025641026
42,28,8,431.507692307692
42,28,9,398.11282051282
42,28,10,407.138461538462
42,28,11,415.589743589744
42,28,12,442.953846153846
42,28,13,435.85641025641
42,28,14,427.979487179487
42,28,15,418.25641025641
42,28,16,418.133333333333
42,28,17,411.405128205128
42,28,18,400.164102564103
42,28,19,365.45641025641
42,28,20,335.138461538462
42,28,21,307.323076923077
42,28,22,298.748717948718
42,28,23,306.215384615385
42,28,24,307.528205128205
42,28,25,309.251282051282
42,28,26,295.753846153846
42,28,27,316.8
42,28,28,325.948717948718
42,28,29,338.420512820513
42,28,30,323.938461538462
42,28,31,327.630769230769
42,28,32,327.097435897436
42,28,33,333.866666666667
42,28,34,321.6
42,28,35,314.174358974359
42,28,36,300.14358974359
42,28,37,298.707692307692
42,28,38,283.405128205128
42,28,39,272.861538461538
42,28,40,259.282051282051
42,28,41,255.548717948718
42,28,42,247.466666666667
42,28,43,237.169230769231
42,28,44,246.933333333333
42,28,45,257.107692307692
42,28,46,255.261538461538
42,28,47,233.764102564103
42,28,48,223.138461538462
42,28,49,224.615384615385
42,28,50,227.569230769231
42,28,51,228.020512820513
42,28,52,219.405128205128
42,28,53,222.030769230769
42,28,54,225.025641025641
42,28,55,233.097435897436
42,28,56,224.635897435897
42,28,57,217.097435897436
42,28,58,221.323076923077
42,28,59,227.784615384615
42,28,60,214.605128205128
42,28,61,190.994871794872
42,28,62,181.825641025641
42,28,63,177.907692307692
42,28,64,181.45641025641
42,28,65,173.323076923077
42,28,66,163.261538461538
42,28,67,152.184615384615
42,28,68,145.517948717949
42,28,69,142.810256410256
42,28,70,131.148717948718
42,28,71,122.174358974359
42,28,72,110.717948717949
42,28,73,102.994871794872
42,28,74,95.8974358974359
42,28,75,91.2205128205128
42,28,76,90.8717948717949
42,28,77,88.1846153846154
42,28,78,77.4358974358974
42,28,79,74.6769230769231
42,28,80,72.0307692307692
42,28,81,76.0820512820513
42,28,82,68.7179487179487
42,28,83,59.2410256410257
42,28,84,46.8102564102564
42,28,85,42.7076923076923
42,28,86,36.2974358974359
42,28,87,30.7076923076923
42,28,88,26.7076923076923
42,28,89,24.9025641025641
42,28,90,20.2974358974359
42,28,91,15.3333333333333
42,28,92,12.8923076923077
42,28,93,10.051282051282
42,28,94,8.47179487179487
42,28,95,4.20512820512821
42,28,96,2.11282051282051
42,28,97,0.451282051282051
42,28,98,1.32307692307692
42,28,99,1.03589743589744
42,35,0,580.673785607729
42,35,1,567.747969027492
42,35,2,560.46176031825
42,35,3,545.313032606379
42,35,4,564.907582581516
42,35,5,585.243102933864
42,35,6,609.612795339916
42,35,7,603.396877175535
42,35,8,619.657060453222
42,35,9,639.169280386446
42,35,10,646.414324074732
42,35,11,651.230631526604
42,35,12,653.041892448675
42,35,13,680.622456489309
42,35,14,698.405745542374
42,35,15,727.838735526035
42,35,16,740.14707679193
42,35,17,736.524554947787
42,35,18,722.075632592172
42,35,19,702.192927470342
42,35,20,672.471782339987
42,35,21,648.80189529019
42,35,22,621.756476521986
42,35,23,618.216284719756
42,35,24,569.723890033388
42,35,25,535.186437451162
42,35,26,505.382962278895
42,35,27,522.219455849968
42,35,28,553.751861902394
42,35,29,575.857478155857
42,35,30,600.22717056191
42,35,31,593.476107125098
42,35,32,605.619788307168
42,35,33,593.887757334659
42,35,34,612.988327058322
42,35,35,583.555337074661
42,35,36,572.893596647013
42,35,37,543.831091851957
42,35,38,539.755754777296
42,35,39,543.254781558571
42,35,40,546.218663067415
42,35,41,546.753808339845
42,35,42,544.325072103431
42,35,43,551.817105917454
42,35,44,546.218663067415
42,35,45,522.713436101442
42,35,46,527.941393762876
42,35,47,537.985658876181
42,35,48,542.51381118136
42,35,49,521.519650493713
42,35,50,499.455199261206
42,35,51,506.165097677062
42,35,52,519.955379697379
42,35,53,516.909168146622
42,35,54,499.640441855509
42,35,55,484.018316402643
42,35,56,481.424920082404
42,35,57,478.409582297364
42,35,58,464.526678979896
42,35,59,463.466679690275
42,35,60,460.739497051929
42,35,61,454.894064076153
42,35,62,450.890765788165
42,35,63,456.036393407686
42,35,64,464.629591532287
42,35,65,449.100087376572
42,35,66,422.157581160759
42,35,67,388.309642679548
42,35,68,373.058002415287
42,35,69,370.444023584571
42,35,70,354.585199261206
42,35,71,334.527542800313
42,35,72,310.332801733324
42,35,73,314.356682531789
42,35,74,325.913762165234
42,35,75,305.63998934432
42,35,76,274.725058606237
42,35,77,241.576925481281
42,35,78,233.560037650067
42,35,79,220.181405839312
42,35,80,207.831899552461
42,35,81,186.868612630532
42,35,82,160.728824323364
42,35,83,143.336602969383
42,35,84,126.026711657313
42,35,85,119.944579811039
42,35,86,103.324202599986
42,35,87,87.4242132556653
42,35,88,67.7267507281381
42,35,89,54.0085074944946
42,35,90,49.4906464445549
42,35,91,44.9830766498544
42,35,92,39.8786140512893
42,35,93,32.99376429637
42,35,94,22.805421609718
42,35,95,16.3219308091213
42,35,96,11.1968857000781
42,35,97,9.21067343894296
42,35,98,8.29475172266818
42,35,99,4.58989983661291
42,42,0,59.655
42,42,1,56.088
42,42,2,53.628
42,42,3,43.46
42,42,4,46.289
42,42,5,46.617
42,42,6,48.462
42,42,7,47.478
42,42,8,53.587
42,42,9,57.236
42,42,10,63.263
42,42,11,56.58
42,42,12,54.612
42,42,13,50.553
42,42,14,53.71
42,42,15,54.448
42,42,16,55.35
42,42,17,56.744
42,42,18,59.737
42,42,19,57.81
42,42,20,51.865
42,42,21,49.815
42,42,22,52.398
42,42,23,55.391
42,42,24,52.767
42,42,25,52.89
42,42,26,56.908
42,42,27,58.179
42,42,28,55.924
42,42,29,45.674
42,42,30,42.968
42,42,31,36.326
42,42,32,37.802
42,42,33,39.852
42,42,34,40.877
42,42,35,41
42,42,36,41.246
42,42,37,43.173
42,42,38,45.264
42,42,39,41.902
42,42,40,37.761
42,42,41,38.458
42,42,42,37.392
42,42,43,38.089
42,42,44,34.809
42,42,45,36.9
42,42,46,40.221
42,42,47,44.608
42,42,48,46.248
42,42,49,47.806
42,42,50,47.027
42,42,51,45.469
42,42,52,45.633
42,42,53,43.92125
42,42,54,45.1615
42,42,55,41.33825
42,42,56,38.1505
42,42,57,31.47775
42,42,58,28.91525
42,42,59,28.9665
42,42,60,30.65775
42,42,61,31.6315
42,42,62,31.283
42,42,63,28.2695
42,42,64,28.19775
42,42,65,26.00425
42,42,66,25.297
42,42,67,22.4065
42,42,68,18.5115
42,42,69,15.0675
42,42,70,10.865
42,42,71,10.19875
42,42,72,9.93225
42,42,73,12.51525
42,42,74,10.5575
42,42,75,9.8195
42,42,76,7.4415
42,42,77,5.904
42,42,78,3.977
42,42,79,2.7265
42,42,80,5.1865
42,42,81,7.38
42,42,82,8.774
42,42,83,6.8675
42,42,84,3.7925
42,42,85,1.26075
42,42,86,1.2915
42,42,87,2.0705
42,42,88,1.804
42,42,89,0.87125
42,42,90,0.09225
42,42,91,0
42,42,92,0
42,42,93,0
42,42,94,0
42,42,95,0
42,42,96,0
42,42,97,0
42,42,98,0
42,42,99,0
42,49,0,154.175155778894
42,49,1,151.59943718593
42,49,2,152.785085427136
42,49,3,142.441326633166
42,49,4,149.187256281407
42,49,5,148.614874371859
42,49,6,159.163055276382
42,49,7,160.103396984925
42,49,8,174.085869346734
42,49,9,180.014110552764
42,49,10,183.284864321608
42,49,11,179.850572864322
42,49,12,200.333668341709
42,49,13,223.883095477387
42,49,14,236.066653266332
42,49,15,216.605668341709
42,49,16,205.64864321608
42,49,17,204.667417085427
42,49,18,201.92816080402
42,49,19,170.692462311558
42,49,20,135.409206030151
42,49,21,107.893989949749
42,49,22,109.038753768844
42,49,23,108.507256281407
42,49,24,118.033326633166
42,49,25,117.62448241206
42,49,26,137.616964824121
42,49,27,141.746291457286
42,49,28,149.882291457286
42,49,29,140.070030150754
42,49,30,138.312
42,49,31,129.726271356784
42,49,32,131.238994974874
42,49,33,131.811376884422
42,49,34,135.531859296482
42,49,35,124.697487437186
42,49,36,112.759236180905
42,49,37,109.48848241206
42,49,38,108.71167839196
42,49,39,109.897326633166
42,49,40,107.853105527638
42,49,41,103.805547738693
42,49,42,107.771336683417
42,49,43,105.931537688442
42,49,44,117.011216080402
42,49,45,115.580261306533
42,49,46,117.215638190955
42,49,47,112.145969849246
42,49,48,111.001206030151
42,49,49,112.513929648241
42,49,50,102.82432160804
42,49,51,94.0750552763819
42,49,52,81.1964623115578
42,49,53,77.5066432160804
42,49,54,78.8864924623116
42,49,55,81.8097286432161
42,49,56,84.4263316582915
42,49,57,84.3752261306533
42,49,58,80.5934170854271
42,49,59,75.1762311557789
42,49,60,69.1662211055276
42,49,61,73.1831155778894
42,49,62,76.0143618090452
42,49,63,78.1505728643216
42,49,64,66.0078994974874
42,49,65,61.5514974874372
42,49,66,56.3898391959799
42,49,67,60.8769045226131
42,49,68,58.2194170854271
42,49,69,53.3132864321608
42,49,70,45.228391959799
42,49,71,43.6543417085427
42,49,72,39.6681105527638
42,49,73,38.9832964824121
42,49,74,35.3445829145729
42,49,75,32.8097487437186
42,49,76,26.074040201005
42,49,77,24.6839698492462
42,49,78,24.3160100502513
42,49,79,26.0433768844221
42,49,80,19.2974472361809
42,49,81,13.0421306532663
42,49,82,8.80037185929648
42,49,83,8.44263316582915
42,49,84,9.30120603015076
42,49,85,10.2722110552764
42,49,86,10.0371256281407
42,49,87,7.71693467336684
42,49,88,5.13099497487437
42,49,89,4.40529648241206
42,49,90,3.98623115577889
42,49,91,2.78014070351759
42,49,92,2.04422110552764
42,49,93,1.30830150753769
42,49,94,2.07488442211055
42,49,95,2.33041206030151
42,49,96,1.91134673366834
42,49,97,2.02377889447236
42,49,98,1.10387939698492
42,49,99,0.62348743718593
42,56,0,566.54043373494
42,56,1,561.742024096386
42,56,2,561.085831325301
42,56,3,580.115421686747
42,56,4,594.428626506024
42,56,5,604.230506024096
42,56,6,602.754072289157
42,56,7,599.391084337349
42,56,8,602.138891566265
42,56,9,616.124
42,56,10,608.782843373494
42,56,11,612.966072289157
42,56,12,614.073397590362
42,56,13,654.798361445783
42,56,14,645.939759036145
42,56,15,641.305397590362
42,56,16,609.439036144578
42,56,17,601.687759036145
42,56,18,565.351084337349
42,56,19,522.657542168675
42,56,20,498.378409638554
42,56,21,487.387180722892
42,56,22,498.706506024096
42,56,23,511.05113253012
42,56,24,530.654891566265
42,56,25,540.04665060241
42,56,26,532.172337349398
42,56,27,516.21865060241
42,56,28,503.997060240964
42,56,29,504.366168674699
42,56,30,519.909734939759
42,56,31,542.343325301205
42,56,32,547.715903614458
42,56,33,520.319855421687
42,56,34,491.857493975904
42,56,35,470.285156626506
42,56,36,457.653445783133
42,56,37,430.216385542169
42,56,38,406.55243373494
42,56,39,399.621397590361
42,56,40,396.79156626506
42,56,41,407.905831325301
42,56,42,390.557734939759
42,56,43,379.402457831325
42,56,44,370.010698795181
42,56,45,396.217397590361
42,56,46,415.985204819277
42,56,47,418.856048192771
42,56,48,417.010506024096
42,56,49,417.256578313253
42,56,50,404.255759036145
42,56,51,383.872771084337
42,56,52,363.899903614458
42,56,53,375.772891566265
42,56,54,385.974638554217
42,56,55,400.441638554217
42,56,56,387.584361445783
42,56,57,372.153578313253
42,56,58,366.227337349398
42,56,59,367.314156626506
42,56,60,362.536253012048
42,56,61,348.704939759036
42,56,62,328.875614457831
42,56,63,312.665602409639
42,56,64,294.733084337349
42,56,65,291.78021686747
42,56,66,287.996855421687
42,56,67,275.190843373494
42,56,68,262.600144578313
42,56,69,256.202265060241
42,56,70,245.754445783132
42,56,71,245.139265060241
42,56,72,226.47878313253
42,56,73,226.212204819277
42,56,74,200.005506024096
42,56,75,200.94878313253
42,56,76,173.921843373494
42,56,77,157.045385542169
42,56,78,147.407554216867
42,56,79,151.806096385542
42,56,80,151.508759036145
42,56,81,130.305530120482
42,56,82,111.152903614458
42,56,83,99.1568795180723
42,56,84,96.3578072289157
42,56,85,84.2182409638554
42,56,86,76.8463253012048
42,56,87,67.8441807228916
42,56,88,63.4661445783132
42,56,89,51.4701204819277
42,56,90,33.9682289156626
42,56,91,19.8190722891566
42,56,92,12.3753855421687
42,56,93,7.67950602409639
42,56,94,9.94542168674699
42,56,95,12.1908313253012
42,56,96,12.3138674698795
42,56,97,7.00280722891566
42,56,98,3.61931325301205
42,56,99,1.25086746987952
42,63,0,78.3593608521971
42,63,1,76.8762183754993
42,63,2,77.2470039946738
42,63,3,94.4679360852197
42,63,4,99.7825299600533
42,63,5,101.966045272969
42,63,6,103.778774966711
42,63,7,105.014727030626
42,63,8,110.658908122503
42,63,9,109.093368841545
42,63,10,117.827430093209
42,63,11,124.872356857523
42,63,12,130.763728362184
42,63,13,122.359254327563
42,63,14,103.902370173103
42,63,15,83.4267643142477
42,63,16,65.4230625832224
42,63,17,62.127190412783
42,63,18,51.7039946737683
42,63,19,48.2433288948069
42,63,20,51.4980026631158
42,63,21,56.359414114514
42,63,22,64.4343009320905
42,63,23,63.3631424766977
42,63,24,58.4193342210386
42,63,25,56.9361917443409
42,63,26,52.9811451398136
42,63,27,56.0710252996005
42,63,28,52.1983754993342
42,63,29,58.0485486018642
42,63,30,68.4717443408788
42,63,31,80.7900665778961
42,63,32,82.5615978695073
42,63,33,77.3705992010652
42,63,34,70.9848468708389
42,63,35,58.9137150466045
42,63,36,53.5579227696405
42,63,37,50.9212250332889
42,63,38,57.1833821571238
42,63,39,61.4268175765646
42,63,40,61.8388015978695
42,63,41,56.112223701731
42,63,42,52.8987483355526
42,63,43,52.5279627163782
42,63,44,52.2807723035952
42,63,45,50.0972569906791
42,63,46,46.6777896138482
42,63,47,50.6328362183755
42,63,48,50.0972569906791
42,63,49,46.1010119840213
42,63,50,40.7864181091877
42,63,51,40.2508388814913
42,63,52,47.3781624500666
42,63,53,55.4736484687084
42,63,54,59.7891810918775
42,63,55,57.1112849533955
42,63,56,50.426844207723
42,63,57,43.3510186418109
42,63,58,37.6347403462051
42,63,59,36.1927962716378
42,63,60,36.3266910785619
42,63,61,37.9540279627164
42,63,62,39.4165712383489
42,63,63,41.7751797603196
42,63,64,40.8997137150466
42,63,65,38.0776231691079
42,63,66,35.1628362183755
42,63,67,32.0729560585885
42,63,68,29.8894407456724
42,63,69,22.659121171771
42,63,70,20.7227962716378
42,63,71,15.3773035952064
42,63,72,14.5018375499334
42,63,73,15.6862916111851
42,63,74,17.138535286285
42,63,75,14.8726231691079
42,63,76,10.6394873501997
42,63,77,9.6919241011984
42,63,78,9.87731691078562
42,63,79,8.04398801597869
42,63,80,6.6226431424767
42,63,81,7.09642476697736
42,63,82,5.99436750998669
42,63,83,4.95410785619174
42,63,84,3.81085219707057
42,63,85,6.00466711051931
42,63,86,6.4887483355526
42,63,87,6.64324234354194
42,63,88,3.93444740346205
42,63,89,1.75093209054594
42,63,90,0.514980026631158
42,63,91,2.24531291611185
42,63,92,2.05992010652463
42,63,93,1.44194407456724
42,63,94,0.164793608521971
42,63,95,0
42,63,96,0
42,63,97,0.205992010652463
42,63,98,1.32864846870839
42,63,99,1.04025965379494
42,70,0,392.170200430302
42,70,1,384.225532782244
42,70,2,384.678337674103
42,70,3,414.68695277998
42,70,4,435.351321481146
42,70,5,448.15335069641
42,70,6,460.379082776582
42,70,7,459.226488506398
42,70,8,470.299626316385
42,70,9,449.799913939531
42,70,10,446.012818480353
42,70,11,423.20791756313
42,70,12,401.843759483637
42,70,13,403.65497905107
42,70,14,414.810445023214
42,70,15,447.247740912694
42,70,16,447.206576831616
42,70,17,430.370467670705
42,70,18,397.356874646133
42,70,19,346.930875325558
42,70,20,316.222470841354
42,70,21,304.943512625977
42,70,22,306.466583625863
42,70,23,316.881096138603
42,70,24,306.878224436644
42,70,25,318.198346733099
42,70,26,322.479411165213
42,70,27,328.859843732307
42,70,28,345.778281055373
42,70,29,365.043070999887
42,70,30,385.542783376741
42,70,31,385.131142565961
42,70,32,379.368171215038
42,70,33,357.139567432907
42,70,34,360.103381270524
42,70,35,347.219023893104
42,70,36,360.144545351602
42,70,37,348.12463367682
42,70,38,346.272250028309
42,70,39,348.536274487601
42,70,40,341.703037028649
42,70,41,327.995398029668
42,70,42,319.84490997622
42,70,43,324.908091948817
42,70,44,332.564611029328
42,70,45,316.798767976447
42,70,46,304.03790284226
42,70,47,305.355153436757
42,70,48,327.95423394859
42,70,49,326.71931151625
42,70,50,319.968402219454
42,70,51,293.170585437663
42,70,52,298.645408221039
42,70,53,300.446336768203
42,70,54,302.99850979504
42,70,55,298.563080058883
42,70,56,292.573706262032
42,70,57,283.394116181633
42,70,58,284.351181066697
42,70,59,289.558437323066
42,70,60,300.394881666855
42,70,61,299.962658815536
42,70,62,300.168479220926
42,70,63,297.770671498132
42,70,64,290.412592005435
42,70,65,278.526463594157
42,70,66,272.598835918922
42,70,67,273.103095912128
42,70,68,274.9348975201
42,70,69,265.199592345148
42,70,70,260.681834446835
42,70,71,248.023879515344
42,70,72,233.811980523157
42,70,73,215.2366889367
42,70,74,222.131672517269
42,70,75,207.405222511607
42,70,76,185.073708526781
42,70,77,154.056573434492
42,70,78,141.254544219228
42,70,79,131.282545578077
42,70,80,120.662212659948
42,70,81,110.669631978258
42,70,82,103.043985958555
42,70,83,91.8885199864115
42,70,84,85.5801245612048
42,70,85,70.0921390555996
42,70,86,61.1183693805911
42,70,87,54.5835715094553
42,70,88,59.1219114483071
42,70,89,49.3557332125467
42,70,90,35.6172211527573
42,70,91,20.4276752349677
42,70,92,15.5703136677613
42,70,93,12.5241716679878
42,70,94,9.57064885063979
42,70,95,5.7835533914619
42,70,96,2.64479220926282
42,70,97,0.823281621560412
42,70,98,0.0720371418865361
42,70,99,0
42,77,0,255.004689655172
42,77,1,272.724795755968
42,77,2,276.062769230769
42,77,3,283.810164456233
42,77,4,296.296657824934
42,77,5,311.585400530504
42,77,6,316.942641909814
42,77,7,321.187225464191
42,77,8,338.618864721485
42,77,9,330.706631299735
42,77,10,318.467395225464
42,77,11,309.483713527851
42,77,12,317.643204244032
42,77,13,334.168233421751
42,77,14,338.289188328912
42,77,15,359.759363395225
42,77,16,373.193676392573
42,77,17,382.507034482759
42,77,18,366.311681697613
42,77,19,337.877092838196
42,77,20,314.964583554377
42,77,21,296.379076923077
42,77,22,274.002291777188
42,77,23,273.878663129974
42,77,24,268.809888594164
42,77,25,290.156435013263
42,77,26,294.030132625995
42,77,27,293.370779840849
42,77,28,307.629283819629
42,77,29,311.915076923077
42,77,30,327.53349602122
42,77,31,321.722949602122
42,77,32,324.854875331565
42,77,33,317.395946949602
42,77,34,296.791172413793
42,77,35,283.233230769231
42,77,36,282.20299204244
42,77,37,277.958408488064
42,77,38,281.255172413793
42,77,39,267.573602122016
42,77,40,254.386546419098
42,77,41,237.61425994695
42,77,42,238.685708222812
42,77,43,255.045899204244
42,77,44,283.068392572944
42,77,45,310.019437665783
